id,user_id,movie_id,score
36657,879,14,7.0
36658,127,16,7.0
36659,472,38,8.0
36660,733,166,10.0
36661,622,38,7.0
36662,644,11,6.0
36663,633,76,7.0
36664,188,119,7.0
36665,25,135,8.0
36666,521,177,8.0
36667,999,120,7.0
36668,689,77,9.0
36669,44,170,10.0
36670,236,156,5.0
36671,260,99,6.0
36672,518,141,6.0
36673,411,39,8.0
36674,459,111,6.0
36675,634,146,9.0
36676,786,20,6.0
36677,483,165,9.0
36678,914,165,8.0
36679,905,19,7.0
36680,180,24,6.0
36681,303,77,8.0
36682,987,133,7.0
36683,861,80,8.0
36684,596,66,7.0
36685,519,111,9.0
36686,907,164,10.0
36687,39,105,7.0
36688,662,32,10.0
36689,31,77,8.0
36690,914,138,10.0
36691,567,39,8.0
36692,311,111,6.0
36693,520,165,7.0
36694,346,138,7.0
36695,514,112,8.0
36696,644,46,8.0
36697,772,119,6.0
36698,644,138,9.0
36699,726,124,6.0
36700,996,10,8.0
36701,627,152,7.0
36702,686,19,7.0
36703,387,46,6.0
36704,979,135,8.0
36705,619,20,6.0
36706,99,55,9.0
36707,885,32,9.0
36708,72,172,10.0
36709,102,28,6.0
36710,773,165,8.0
36711,366,134,6.0
36712,501,50,8.0
36713,560,111,8.0
36714,892,24,6.0
36715,703,114,9.0
36716,944,20,8.0
36717,741,22,8.0
36718,661,135,9.0
36719,989,79,9.0
36720,76,153,8.0
36721,922,50,7.0
36722,930,37,7.0
36723,11,146,7.0
36724,48,124,6.0
36725,775,14,9.0
36726,885,91,7.0
36727,624,5,6.0
36728,237,80,8.0
36729,508,106,10.0
36730,59,32,9.0
36731,23,139,7.0
36732,873,79,9.0
36733,773,20,7.0
36734,762,133,7.0
36735,189,172,8.0
36736,710,165,7.0
36737,999,43,7.0
36738,96,64,8.0
36739,256,38,8.0
36740,373,111,9.0
36741,280,80,9.0
36742,734,137,7.0
36743,441,32,8.0
36744,854,14,8.0
36745,383,38,8.0
36746,734,172,8.0
36747,526,164,7.0
36748,167,88,6.0
36749,706,14,7.0
36750,1,47,3
36751,696,89,5.0
36752,809,32,8.0
36753,736,24,8.0
36754,848,165,7.0
36755,271,141,6.0
36756,91,165,7.0
36757,957,45,7.0
36758,484,97,9.0
36759,31,172,7.0
36760,844,29,7.0
36761,741,46,7.0
36762,42,54,7.0
36763,878,40,8.0
36764,30,97,7.0
36765,792,136,6.0
36766,315,178,9.0
36767,517,166,7.0
36768,978,55,6.0
36769,787,170,8.0
36770,463,42,6.0
36771,296,42,8.0
36772,542,141,8.0
36773,433,172,9.0
36774,628,166,7.0
36775,914,3,6.0
36776,868,110,7.0
36777,714,166,7.0
36778,523,10,7.0
36779,116,45,7.0
36780,38,29,9.0
36781,595,135,8.0
36782,364,29,6.0
36783,872,127,8.0
36784,825,140,7.0
36785,855,43,8.0
36786,885,166,6.0
36787,643,138,10.0
36788,12,15,7.0
36789,933,98,7.0
36790,187,114,8.0
36791,578,112,8.0
36792,879,80,6.0
36793,39,132,6.0
36794,916,147,9.0
36795,561,132,7.0
36796,426,159,6.0
36797,786,119,8.0
36798,168,119,9.0
36799,847,135,7.0
36800,620,43,8.0
36801,205,138,9.0
36802,1,2,7
36803,683,141,6.0
36804,350,34,6.0
36805,272,131,8.0
36806,451,144,7.0
36807,827,120,10.0
36808,474,18,9.0
36809,716,66,9.0
36810,34,80,9.0
36811,255,54,8.0
36812,68,32,8.0
36813,526,40,8.0
36814,64,97,8.0
36815,761,97,10.0
36816,945,97,8.0
36817,373,2,8.0
36818,586,42,6.0
36819,924,177,7.0
36820,447,20,8.0
36821,43,135,8.0
36822,525,164,7.0
36823,546,138,9.0
36824,574,137,6.0
36825,590,126,6.0
36826,367,164,9.0
36827,924,91,8.0
36828,839,129,7.0
36829,287,91,8.0
36830,111,25,6.0
36831,66,105,6.0
36832,763,39,9.0
36833,395,53,8.0
36834,324,5,7.0
36835,320,172,6.0
36836,682,91,8.0
36837,642,138,8.0
36838,342,53,10.0
36839,854,84,7.0
36840,551,172,7.0
36841,120,138,8.0
36842,68,172,8.0
36843,10,126,7.0
36844,817,133,8.0
36845,73,19,7.0
36846,483,79,8.0
36847,827,38,7.0
36848,142,92,4.0
36849,379,85,8.0
36850,561,165,9.0
36851,672,46,6.0
36852,723,32,10.0
36853,713,88,7.0
36854,310,25,6.0
36855,378,97,8.0
36856,406,151,7.0
36857,188,136,9.0
36858,48,172,9.0
36859,720,26,8.0
36860,775,164,7.0
36861,891,43,7.0
36862,879,66,9.0
36863,960,119,8.0
36864,995,172,7.0
36865,559,45,8.0
36866,832,135,7.0
36867,691,169,7.0
36868,366,41,7.0
36869,42,139,8.0
36870,232,79,9.0
36871,407,125,8.0
36872,941,53,8.0
36873,276,170,7.0
36874,605,128,7.0
36875,880,128,7.0
36876,414,14,8.0
36877,725,54,8.0
36878,729,138,8.0
36879,832,55,8.0
36880,714,18,7.0
36881,184,24,6.0
36882,219,80,8.0
36883,134,135,7.0
36884,800,152,5.0
36885,234,27,8.0
36886,93,166,8.0
36887,928,43,8.0
36888,957,3,8.0
36889,299,150,6.0
36890,582,158,8.0
36891,907,45,5.0
36892,288,89,5.0
36893,980,18,7.0
36894,345,172,10.0
36895,818,158,9.0
36896,2,167,7.0
36897,700,114,10.0
36898,534,135,7.0
36899,608,168,8.0
36900,807,153,7.0
36901,197,24,7.0
36902,589,39,7.0
36903,330,110,7.0
36904,92,177,7.0
36905,331,88,7.0
36906,893,37,7.0
36907,346,78,8.0
36908,210,65,8.0
36909,425,98,8.0
36910,590,18,8.0
36911,790,138,9.0
36912,200,48,6.0
36913,649,138,8.0
36914,408,24,8.0
36915,388,133,8.0
36916,782,159,6.0
36917,20,24,7.0
36918,86,63,7.0
36919,212,165,8.0
36920,62,120,8.0
36921,284,81,8.0
36922,871,85,10.0
36923,476,107,5.0
36924,433,45,8.0
36925,449,85,10.0
36926,441,170,9.0
36927,980,140,9.0
36928,732,178,7.0
36929,161,66,8.0
36930,941,77,7.0
36931,224,110,7.0
36932,723,138,8.0
36933,388,138,6.0
36934,33,171,6.0
36935,103,178,5.0
36936,695,30,6.0
36937,280,153,8.0
36938,241,97,9.0
36939,253,77,8.0
36940,351,139,6.0
36941,993,132,6.0
36942,504,76,5.0
36943,335,127,8.0
36944,414,131,7.0
36945,859,77,7.0
36946,895,2,8.0
36947,836,170,7.0
36948,643,66,8.0
36949,461,178,6.0
36950,569,30,5.0
36951,106,48,4.0
36952,325,89,5.0
36953,163,170,9.0
36954,731,4,6.0
36955,467,169,8.0
36956,725,38,8.0
36957,976,66,6.0
36958,366,84,6.0
36959,887,54,6.0
36960,21,50,7.0
36961,446,91,6.0
36962,864,166,7.0
36963,832,32,8.0
36964,928,91,5.0
36965,521,88,8.0
36966,206,147,7.0
36967,309,170,10.0
36968,281,77,6.0
36969,95,18,7.0
36970,867,42,8.0
36971,277,3,7.0
36972,748,113,7.0
36973,871,46,8.0
36974,577,133,6.0
36975,792,6,7.0
36976,689,178,4.0
36977,408,172,9.0
36978,331,32,10.0
36979,508,29,8.0
36980,497,40,7.0
36981,850,24,6.0
36982,813,129,6.0
36983,30,172,9.0
36984,692,23,7.0
36985,169,49,5.0
36986,504,54,7.0
36987,881,165,7.0
36988,631,3,7.0
36989,973,177,8.0
36990,623,45,7.0
36991,279,88,7.0
36992,606,18,9.0
36993,776,97,8.0
36994,19,135,7.0
36995,499,168,7.0
36996,549,80,8.0
36997,740,140,5.0
36998,913,27,6.0
36999,261,39,8.0
37000,525,136,7.0
37001,627,32,8.0
37002,563,43,7.0
37003,389,50,8.0
37004,9,5,6.0
37005,547,59,8.0
37006,850,164,7.0
37007,738,164,8.0
37008,68,97,7.0
37009,586,3,7.0
37010,34,66,8.0
37011,976,141,8.0
37012,165,68,6.0
37013,839,45,8.0
37014,102,133,7.0
37015,624,65,6.0
37016,199,11,8.0
37017,827,5,7.0
37018,622,166,6.0
37019,780,43,7.0
37020,39,125,8.0
37021,185,127,9.0
37022,875,170,8.0
37023,62,44,8.0
37024,568,138,9.0
37025,86,42,8.0
37026,245,64,8.0
37027,860,119,10.0
37028,977,135,7.0
37029,119,114,9.0
37030,82,18,8.0
37031,736,135,7.0
37032,326,146,8.0
37033,41,77,8.0
37034,437,28,9.0
37035,369,178,6.0
37036,456,55,8.0
37037,270,79,6.0
37038,798,114,8.0
37039,16,165,7.0
37040,878,60,6.0
37041,113,39,6.0
37042,656,14,7.0
37043,36,81,7.0
37044,334,135,7.0
37045,153,75,6.0
37046,380,46,6.0
37047,905,46,8.0
37048,228,77,7.0
37049,370,46,6.0
37050,421,80,7.0
37051,666,172,8.0
37052,131,27,7.0
37053,818,33,6.0
37054,362,166,7.0
37055,744,43,8.0
37056,379,4,8.0
37057,132,32,7.0
37058,899,135,9.0
37059,54,135,7.0
37060,206,141,7.0
37061,916,61,7.0
37062,328,138,8.0
37063,331,138,9.0
37064,602,114,9.0
37065,180,45,7.0
37066,696,113,7.0
37067,835,64,9.0
37068,74,88,7.0
37069,472,170,8.0
37070,227,78,7.0
37071,47,32,9.0
37072,24,43,6.0
37073,791,43,8.0
37074,147,138,7.0
37075,605,166,6.0
37076,379,14,7.0
37077,845,172,6.0
37078,337,10,6.0
37079,812,52,6.0
37080,969,79,8.0
37081,63,18,7.0
37082,605,164,8.0
37083,291,18,5.0
37084,311,96,7.0
37085,832,137,6.0
37086,257,24,8.0
37087,895,55,9.0
37088,447,69,6.0
37089,841,54,7.0
37090,897,45,7.0
37091,633,43,6.0
37092,911,84,8.0
37093,813,91,7.0
37094,71,164,5.0
37095,47,27,6.0
37096,901,80,7.0
37097,593,5,8.0
37098,636,14,8.0
37099,486,28,6.0
37100,712,2,6.0
37101,505,42,6.0
37102,415,97,8.0
37103,891,166,9.0
37104,368,19,7.0
37105,428,86,5.0
37106,348,165,9.0
37107,90,138,8.0
37108,793,85,8.0
37109,757,128,8.0
37110,971,45,8.0
37111,681,54,8.0
37112,931,2,6.0
37113,646,53,7.0
37114,189,170,9.0
37115,801,10,6.0
37116,381,42,7.0
37117,409,170,8.0
37118,656,80,8.0
37119,745,142,6.0
37120,940,79,5.0
37121,394,172,7.0
37122,707,84,8.0
37123,581,177,7.0
37124,567,60,9.0
37125,293,25,5.0
37126,595,32,10.0
37127,808,119,7.0
37128,970,97,6.0
37129,981,133,8.0
37130,842,54,6.0
37131,396,177,6.0
37132,585,7,5.0
37133,891,68,8.0
37134,1000,46,6.0
37135,289,177,8.0
37136,816,108,7.0
37137,522,60,6.0
37138,804,79,8.0
37139,875,25,5.0
37140,958,117,7.0
37141,937,164,10.0
37142,813,43,8.0
37143,42,80,8.0
37144,275,7,7.0
37145,182,122,6.0
37146,561,135,8.0
37147,785,81,9.0
37148,211,79,6.0
37149,106,14,7.0
37150,232,98,6.0
37151,286,38,8.0
37152,430,165,8.0
37153,467,54,6.0
37154,284,88,6.0
37155,626,45,8.0
37156,88,177,6.0
37157,124,54,8.0
37158,9,45,7.0
37159,548,46,6.0
37160,647,133,7.0
37161,785,55,8.0
37162,755,171,4.0
37163,879,5,8.0
37164,400,114,9.0
37165,248,24,7.0
37166,370,96,9.0
37167,640,96,6.0
37168,678,165,8.0
37169,432,135,7.0
37170,462,19,7.0
37171,532,80,8.0
37172,796,84,7.0
37173,335,79,8.0
37174,184,66,6.0
37175,84,14,8.0
37176,826,114,9.0
37177,341,177,7.0
37178,302,43,7.0
37179,488,54,6.0
37180,670,77,6.0
37181,706,55,10.0
37182,24,18,7.0
37183,341,46,6.0
37184,997,135,8.0
37185,648,141,7.0
37186,188,165,7.0
37187,821,78,8.0
37188,856,25,6.0
37189,875,177,7.0
37190,793,86,7.0
37191,693,36,10.0
37192,334,124,8.0
37193,343,112,7.0
37194,26,45,6.0
37195,728,80,7.0
37196,224,138,10.0
37197,261,177,7.0
37198,448,60,7.0
37199,762,164,9.0
37200,487,166,9.0
37201,332,33,5.0
37202,414,54,7.0
37203,836,154,7.0
37204,748,45,7.0
37205,294,105,6.0
37206,631,119,7.0
37207,985,24,6.0
37208,119,167,8.0
37209,336,43,7.0
37210,853,14,9.0
37211,112,79,8.0
37212,766,42,8.0
37213,283,43,8.0
37214,78,4,7.0
37215,901,45,7.0
37216,757,53,9.0
37217,370,80,9.0
37218,702,31,7.0
37219,273,146,9.0
37220,182,55,7.0
37221,128,55,9.0
37222,864,66,7.0
37223,239,10,6.0
37224,436,20,7.0
37225,384,111,6.0
37226,866,111,7.0
37227,766,135,8.0
37228,641,138,7.0
37229,180,54,8.0
37230,578,80,9.0
37231,245,178,8.0
37232,489,169,8.0
37233,290,55,7.0
37234,34,19,7.0
37235,962,45,6.0
37236,925,55,9.0
37237,770,18,8.0
37238,925,20,7.0
37239,644,39,6.0
37240,364,20,6.0
37241,398,66,7.0
37242,13,45,9.0
37243,683,42,8.0
37244,754,169,7.0
37245,130,135,8.0
37246,427,112,8.0
37247,505,146,7.0
37248,240,80,8.0
37249,591,45,8.0
37250,184,131,9.0
37251,137,3,6.0
37252,587,146,7.0
37253,692,170,7.0
37254,167,32,7.0
37255,417,167,10.0
37256,26,112,8.0
37257,762,96,7.0
37258,60,111,9.0
37259,57,29,8.0
37260,154,46,7.0
37261,134,128,6.0
37262,483,127,8.0
37263,926,89,7.0
37264,730,81,7.0
37265,378,3,8.0
37266,42,55,9.0
37267,615,105,7.0
37268,834,42,6.0
37269,569,79,8.0
37270,192,134,5.0
37271,976,45,8.0
37272,466,16,5.0
37273,353,18,9.0
37274,548,178,6.0
37275,60,135,8.0
37276,450,80,8.0
37277,980,8,7.0
37278,387,18,9.0
37279,348,14,7.0
37280,261,10,4.0
37281,962,55,7.0
37282,229,159,7.0
37283,975,85,6.0
37284,136,169,9.0
37285,269,135,10.0
37286,796,48,5.0
37287,318,125,8.0
37288,37,10,7.0
37289,848,5,7.0
37290,802,20,6.0
37291,654,14,7.0
37292,59,11,6.0
37293,379,43,9.0
37294,532,77,8.0
37295,247,20,6.0
37296,391,162,7.0
37297,885,20,6.0
37298,141,5,9.0
37299,481,177,7.0
37300,354,86,8.0
37301,53,32,8.0
37302,387,28,9.0
37303,632,18,7.0
37304,71,112,10.0
37305,729,166,9.0
37306,321,172,8.0
37307,363,138,10.0
37308,81,178,9.0
37309,624,20,8.0
37310,255,144,5.0
37311,613,164,8.0
37312,311,103,6.0
37313,497,43,8.0
37314,580,7,8.0
37315,580,157,6.0
37316,527,14,7.0
37317,389,81,8.0
37318,698,96,6.0
37319,251,172,9.0
37320,620,32,7.0
37321,811,2,6.0
37322,885,85,7.0
37323,476,12,9.0
37324,839,134,7.0
37325,494,11,5.0
37326,904,43,8.0
37327,794,133,6.0
37328,607,24,7.0
37329,601,37,7.0
37330,907,178,8.0
37331,347,19,6.0
37332,554,139,5.0
37333,471,130,6.0
37334,713,119,8.0
37335,702,80,8.0
37336,979,98,7.0
37337,502,64,8.0
37338,372,2,7.0
37339,268,55,8.0
37340,823,92,6.0
37341,652,63,8.0
37342,713,4,5.0
37343,684,5,9.0
37344,55,111,7.0
37345,956,140,6.0
37346,448,12,7.0
37347,485,169,7.0
37348,411,26,9.0
37349,859,55,8.0
37350,593,164,9.0
37351,590,135,8.0
37352,494,170,5.0
37353,288,54,7.0
37354,396,165,7.0
37355,988,165,8.0
37356,632,96,8.0
37357,603,88,9.0
37358,505,84,9.0
37359,396,18,9.0
37360,211,172,6.0
37361,759,164,7.0
37362,994,178,8.0
37363,984,169,7.0
37364,555,165,7.0
37365,786,104,3.0
37366,995,133,8.0
37367,896,164,8.0
37368,888,166,9.0
37369,486,78,5.0
37370,135,138,9.0
37371,774,169,9.0
37372,502,114,8.0
37373,453,63,7.0
37374,922,164,8.0
37375,269,170,9.0
37376,477,77,6.0
37377,398,166,9.0
37378,352,5,7.0
37379,944,50,8.0
37380,349,12,7.0
37381,337,2,7.0
37382,757,122,6.0
37383,908,97,7.0
37384,891,88,10.0
37385,731,24,9.0
37386,77,24,7.0
37387,235,40,7.0
37388,120,20,8.0
37389,298,5,8.0
37390,609,43,8.0
37391,823,167,8.0
37392,155,42,8.0
37393,811,21,7.0
37394,363,20,7.0
37395,274,56,7.0
37396,218,49,6.0
37397,284,119,9.0
37398,798,134,5.0
37399,879,91,7.0
37400,916,19,5.0
37401,956,170,8.0
37402,760,85,7.0
37403,553,135,8.0
37404,717,138,9.0
37405,791,112,9.0
37406,919,77,7.0
37407,754,133,8.0
37408,195,138,6.0
37409,998,42,7.0
37410,401,172,8.0
37411,535,42,8.0
37412,158,66,8.0
37413,77,120,9.0
37414,126,132,6.0
37415,543,154,6.0
37416,458,64,7.0
37417,727,141,7.0
37418,630,45,6.0
37419,260,86,8.0
37420,25,42,6.0
37421,846,97,7.0
37422,246,44,10.0
37423,155,43,8.0
37424,418,171,7.0
37425,440,172,7.0
37426,669,39,7.0
37427,551,170,7.0
37428,687,7,8.0
37429,90,32,9.0
37430,961,24,9.0
37431,858,85,6.0
37432,663,53,8.0
37433,460,132,6.0
37434,838,20,7.0
37435,497,53,9.0
37436,329,2,7.0
37437,622,85,9.0
37438,344,138,8.0
37439,556,133,6.0
37440,73,32,8.0
37441,977,111,7.0
37442,905,177,8.0
37443,484,18,9.0
37444,354,119,8.0
37445,383,111,7.0
37446,47,117,8.0
37447,805,24,7.0
37448,461,66,7.0
37449,258,166,10.0
37450,268,10,6.0
37451,31,11,7.0
37452,357,45,7.0
37453,715,166,6.0
37454,178,3,7.0
37455,448,18,6.0
37456,862,141,9.0
37457,758,125,8.0
37458,85,146,8.0
37459,165,5,9.0
37460,532,178,6.0
37461,701,60,7.0
37462,180,37,7.0
37463,778,177,8.0
37464,783,140,6.0
37465,191,135,8.0
37466,688,55,9.0
37467,814,18,7.0
37468,20,66,8.0
37469,779,2,6.0
37470,895,151,5.0
37471,656,66,6.0
37472,115,54,7.0
37473,742,178,8.0
37474,221,2,6.0
37475,287,114,9.0
37476,454,24,7.0
37477,386,119,7.0
37478,812,81,8.0
37479,784,54,7.0
37480,150,146,8.0
37481,659,37,8.0
37482,577,32,7.0
37483,972,128,9.0
37484,562,112,9.0
37485,995,27,6.0
37486,770,79,7.0
37487,920,44,6.0
37488,277,136,7.0
37489,87,82,6.0
37490,138,31,5.0
37491,468,81,7.0
37492,529,118,7.0
37493,416,164,5.0
37494,19,170,9.0
37495,553,2,7.0
37496,361,18,7.0
37497,911,63,6.0
37498,515,103,7.0
37499,980,32,8.0
37500,374,178,9.0
37501,827,42,7.0
37502,10,81,8.0
37503,873,81,7.0
37504,789,136,8.0
37505,665,164,7.0
37506,780,54,7.0
37507,168,81,7.0
37508,120,159,8.0
37509,906,153,8.0
37510,341,114,8.0
37511,844,166,7.0
37512,45,64,6.0
37513,270,120,8.0
37514,95,177,7.0
37515,743,177,7.0
37516,780,135,8.0
37517,690,178,8.0
37518,44,105,8.0
37519,466,78,6.0
37520,843,29,5.0
37521,433,39,9.0
37522,51,80,7.0
37523,928,97,7.0
37524,938,54,6.0
37525,755,178,6.0
37526,6,105,7.0
37527,26,177,6.0
37528,71,43,8.0
37529,456,178,8.0
37530,558,68,5.0
37531,167,138,9.0
37532,231,32,6.0
37533,828,127,6.0
37534,975,108,7.0
37535,608,14,7.0
37536,927,64,7.0
37537,805,55,9.0
37538,489,178,7.0
37539,577,114,7.0
37540,316,118,7.0
37541,620,25,6.0
37542,525,43,10.0
37543,102,138,8.0
37544,498,3,6.0
37545,830,112,6.0
37546,914,77,7.0
37547,173,56,7.0
37548,754,18,10.0
37549,934,22,6.0
37550,282,79,9.0
37551,9,91,8.0
37552,671,43,6.0
37553,875,140,7.0
37554,387,126,7.0
37555,77,43,8.0
37556,561,77,10.0
37557,537,96,7.0
37558,57,119,8.0
37559,507,135,8.0
37560,605,14,7.0
37561,189,11,8.0
37562,764,20,7.0
37563,609,81,8.0
37564,897,98,9.0
37565,594,84,8.0
37566,35,81,10.0
37567,860,113,8.0
37568,890,147,7.0
37569,847,96,7.0
37570,258,61,5.0
37571,23,67,5.0
37572,532,147,8.0
37573,488,80,8.0
37574,756,96,8.0
37575,235,108,9.0
37576,531,5,7.0
37577,217,70,6.0
37578,101,38,9.0
37579,847,128,6.0
37580,719,55,8.0
37581,20,98,7.0
37582,92,5,8.0
37583,311,141,8.0
37584,686,63,9.0
37585,213,119,9.0
37586,772,45,7.0
37587,218,120,9.0
37588,555,167,6.0
37589,677,169,8.0
37590,728,105,8.0
37591,881,77,8.0
37592,307,88,8.0
37593,428,172,8.0
37594,208,178,7.0
37595,491,11,6.0
37596,826,12,8.0
37597,658,153,9.0
37598,351,155,6.0
37599,176,114,9.0
37600,459,64,8.0
37601,389,120,5.0
37602,50,79,6.0
37603,890,97,8.0
37604,106,110,6.0
37605,487,54,6.0
37606,354,97,6.0
37607,790,42,6.0
37608,131,45,10.0
37609,284,164,9.0
37610,36,14,7.0
37611,308,55,5.0
37612,379,18,7.0
37613,317,86,8.0
37614,207,153,7.0
37615,508,119,8.0
37616,962,5,8.0
37617,450,109,8.0
37618,535,81,7.0
37619,611,43,9.0
37620,153,74,7.0
37621,155,54,6.0
37622,573,25,8.0
37623,483,53,7.0
37624,629,138,6.0
37625,636,32,10.0
37626,999,55,7.0
37627,716,20,7.0
37628,873,158,9.0
37629,353,172,8.0
37630,47,46,8.0
37631,962,169,7.0
37632,289,178,10.0
37633,419,167,6.0
37634,230,55,8.0
37635,499,42,7.0
37636,41,138,7.0
37637,7,177,8.0
37638,725,147,6.0
37639,276,25,6.0
37640,588,178,8.0
37641,364,64,6.0
37642,225,151,8.0
37643,925,25,7.0
37644,340,66,8.0
37645,293,135,7.0
37646,854,117,6.0
37647,308,165,7.0
37648,324,23,6.0
37649,864,138,9.0
37650,896,70,7.0
37651,833,39,6.0
37652,871,78,6.0
37653,41,178,7.0
37654,648,170,8.0
37655,309,78,8.0
37656,54,5,9.0
37657,963,164,6.0
37658,12,136,10.0
37659,732,77,7.0
37660,645,166,9.0
37661,683,77,7.0
37662,112,170,9.0
37663,671,85,7.0
37664,223,55,8.0
37665,367,177,9.0
37666,108,164,7.0
37667,644,170,9.0
37668,218,55,8.0
37669,697,164,8.0
37670,363,55,10.0
37671,141,18,6.0
37672,102,19,6.0
37673,20,146,8.0
37674,884,21,7.0
37675,861,138,9.0
37676,329,135,9.0
37677,640,86,7.0
37678,606,60,6.0
37679,170,77,8.0
37680,266,5,8.0
37681,127,114,7.0
37682,721,177,6.0
37683,21,42,7.0
37684,32,24,7.0
37685,699,110,7.0
37686,940,119,7.0
37687,701,157,6.0
37688,298,45,6.0
37689,350,88,6.0
37690,332,19,7.0
37691,298,98,8.0
37692,707,46,8.0
37693,392,139,6.0
37694,320,44,7.0
37695,518,64,7.0
37696,810,147,7.0
37697,902,45,8.0
37698,733,115,7.0
37699,312,86,6.0
37700,803,41,7.0
37701,342,164,8.0
37702,394,78,6.0
37703,295,43,9.0
37704,415,80,8.0
37705,6,28,5.0
37706,777,114,9.0
37707,50,166,8.0
37708,859,74,7.0
37709,229,66,9.0
37710,849,112,7.0
37711,386,164,8.0
37712,965,153,9.0
37713,996,136,5.0
37714,349,19,7.0
37715,534,77,7.0
37716,554,42,9.0
37717,833,154,7.0
37718,676,40,6.0
37719,447,114,9.0
37720,827,178,8.0
37721,267,42,8.0
37722,992,56,8.0
37723,98,55,7.0
37724,222,12,7.0
37725,248,54,8.0
37726,625,67,8.0
37727,792,123,7.0
37728,28,31,6.0
37729,696,40,6.0
37730,964,48,3.0
37731,430,166,8.0
37732,324,133,7.0
37733,547,170,7.0
37734,952,64,7.0
37735,370,133,6.0
37736,125,166,8.0
37737,321,138,7.0
37738,298,114,9.0
37739,314,54,8.0
37740,599,136,7.0
37741,589,55,10.0
37742,186,80,9.0
37743,5,178,7.0
37744,480,55,9.0
37745,30,26,6.0
37746,231,86,7.0
37747,566,120,8.0
37748,674,105,7.0
37749,548,29,8.0
37750,926,178,7.0
37751,120,78,9.0
37752,964,42,7.0
37753,167,55,8.0
37754,417,114,9.0
37755,186,166,6.0
37756,298,166,9.0
37757,576,79,9.0
37758,666,114,7.0
37759,185,165,7.0
37760,417,5,7.0
37761,512,170,9.0
37762,822,172,8.0
37763,284,172,10.0
37764,609,32,9.0
37765,351,24,5.0
37766,460,178,9.0
37767,512,172,7.0
37768,934,128,6.0
37769,864,112,8.0
37770,435,45,7.0
37771,183,135,9.0
37772,507,27,6.0
37773,706,141,7.0
37774,247,135,9.0
37775,842,14,8.0
37776,448,135,8.0
37777,379,68,6.0
37778,197,45,6.0
37779,726,6,7.0
37780,48,140,7.0
37781,248,135,6.0
37782,558,84,7.0
37783,498,178,7.0
37784,48,161,8.0
37785,338,26,8.0
37786,645,169,9.0
37787,324,172,9.0
37788,822,22,9.0
37789,480,166,9.0
37790,972,26,8.0
37791,129,77,8.0
37792,795,127,8.0
37793,396,170,8.0
37794,432,5,6.0
37795,956,11,8.0
37796,996,98,8.0
37797,241,140,8.0
37798,814,90,6.0
37799,613,114,7.0
37800,419,54,7.0
37801,315,164,9.0
37802,485,165,8.0
37803,28,158,8.0
37804,882,37,7.0
37805,903,32,10.0
37806,923,29,7.0
37807,27,20,7.0
37808,704,138,7.0
37809,601,164,8.0
37810,664,106,8.0
37811,285,19,7.0
37812,100,112,6.0
37813,862,168,6.0
37814,111,98,8.0
37815,938,25,6.0
37816,914,178,7.0
37817,618,18,7.0
37818,286,177,6.0
37819,570,105,7.0
37820,814,3,7.0
37821,715,10,7.0
37822,521,119,8.0
37823,801,81,8.0
37824,484,165,7.0
37825,771,166,9.0
37826,11,85,8.0
37827,614,146,6.0
37828,516,25,6.0
37829,79,19,8.0
37830,750,138,8.0
37831,793,111,8.0
37832,807,79,8.0
37833,926,135,7.0
37834,962,178,8.0
37835,11,136,9.0
37836,403,29,6.0
37837,226,110,6.0
37838,314,45,6.0
37839,473,147,8.0
37840,159,177,6.0
37841,628,170,8.0
37842,292,43,9.0
37843,768,45,8.0
37844,110,114,10.0
37845,98,11,5.0
37846,823,160,7.0
37847,793,79,8.0
37848,426,32,9.0
37849,832,120,8.0
37850,384,169,6.0
37851,847,92,5.0
37852,288,119,6.0
37853,151,119,9.0
37854,463,43,6.0
37855,36,7,8.0
37856,328,169,8.0
37857,318,135,8.0
37858,356,138,7.0
37859,945,2,8.0
37860,450,2,7.0
37861,590,27,6.0
37862,948,19,7.0
37863,674,62,6.0
37864,999,138,8.0
37865,996,20,6.0
37866,69,166,6.0
37867,794,170,8.0
37868,342,77,7.0
37869,959,78,6.0
37870,303,66,8.0
37871,82,117,7.0
37872,440,131,7.0
37873,654,45,7.0
37874,792,167,10.0
37875,561,42,8.0
37876,154,40,7.0
37877,44,66,9.0
37878,64,178,9.0
37879,542,146,7.0
37880,254,55,9.0
37881,875,135,8.0
37882,681,81,7.0
37883,52,21,5.0
37884,736,81,9.0
37885,440,40,7.0
37886,263,38,9.0
37887,197,39,8.0
37888,117,42,7.0
37889,293,146,7.0
37890,450,114,9.0
37891,833,57,5.0
37892,654,98,9.0
37893,71,147,9.0
37894,960,80,8.0
37895,250,89,7.0
37896,227,2,7.0
37897,461,77,7.0
37898,252,14,9.0
37899,465,115,6.0
37900,422,52,7.0
37901,732,45,9.0
37902,616,146,7.0
37903,67,177,8.0
37904,369,172,8.0
37905,858,135,7.0
37906,185,166,7.0
37907,493,7,6.0
37908,127,54,8.0
37909,904,172,8.0
37910,855,98,9.0
37911,702,114,7.0
37912,448,126,6.0
37913,212,135,7.0
37914,428,42,7.0
37915,405,169,5.0
37916,655,26,6.0
37917,936,65,7.0
37918,22,120,7.0
37919,93,165,8.0
37920,844,43,7.0
37921,495,125,10.0
37922,722,135,8.0
37923,112,177,6.0
37924,946,20,7.0
37925,58,77,9.0
37926,157,178,8.0
37927,790,164,8.0
